"Gender" "Race" "Hisp" "Age" "Relate"
1 1 1 17 3
2 1 1 19 3
2 1 1 43 2
1 2 1 52 3
1 2 1 50 3
2 1 1 38 2
2 8 1 6 3
2 8 1 2 3
1 1 1 26 2
1 1 1 1 3
2 1 2 50 2
1 1 1 21 3
2 1 1 66 2
1 1 1 25 3
1 1 1 12 3
2 1 1 62 2
1 1 1 59 2
1 1 1 48 2
2 3 1 53 2
2 1 1 69 2
2 1 1 82 2
1 1 1 95 13
2 1 1 61 2
2 1 1 55 2
1 1 1 15 3
1 1 1 27 3
2 1 1 4 8
1 1 1 49 12
2 1 1 49 2
1 1 1 15 3
2 1 1 72 2
1 1 1 46 3
2 1 1 44 2
2 1 1 43 2
1 1 1 14 3
2 1 1 53 2
2 1 1 17 3
1 1 1 52 2
2 1 1 16 3
2 1 1 14 3
2 1 1 10 3
2 1 1 48 2
1 1 1 22 3
1 1 1 16 3
2 1 1 63 2
2 1 1 27 2
2 1 1 5 3
2 1 1 70 2
2 1 1 68 2
1 1 1 59 2
2 1 1 63 2
2 1 1 60 2
2 1 1 68 2
2 1 1 64 2
2 1 1 62 12
2 1 1 51 2
1 1 1 4 3
1 1 1 70 2
2 6 1 16 3
2 1 1 67 2
1 1 1 47 2
1 1 1 16 3
1 1 1 44 2
2 1 1 18 3
1 1 1 14 3
2 1 1 1 3
1 1 1 33 12
1 1 1 35 12
2 1 1 45 2
2 1 1 15 5
2 1 1 66 9
2 2 1 42 2
1 2 1 21 3
2 2 1 10 3
2 1 1 62 2
2 1 2 29 2
2 1 2 4 3
1 1 2 1 3
2 1 1 43 2
2 1 1 21 3
1 1 1 18 3
2 2 1 23 2
2 1 1 51 2
2 1 1 13 3
2 1 1 11 3
2 1 1 64 2
1 1 1 26 8
1 1 1 74 2
2 1 1 81 7
2 1 1 36 2
2 1 1 12 3
1 1 1 6 3
2 1 1 21 2
2 1 1 80 2
1 2 1 7 3
2 2 1 59 7
2 1 1 66 2
2 8 1 43 2
1 1 1 10 3
2 8 1 7 3
2 1 1 38 12
1 2 1 19 3
1 2 1 14 3
1 2 1 11 3
2 1 1 55 2
2 1 2 33 8
2 6 1 33 2
1 6 1 9 3
1 6 1 4 3
1 1 1 31 2
2 1 1 69 2
2 1 1 53 2
2 1 1 20 12
1 1 1 53 3
2 7 2 43 2
2 8 2 9 3
2 2 1 7 3
1 1 1 42 2
1 1 1 14 3
2 1 1 11 3
2 1 1 68 2
1 1 1 34 6
1 1 1 67 7
2 1 1 66 7
2 1 1 30 12
2 1 1 56 2
2 1 1 30 3
2 1 1 89 7
2 1 1 66 2
2 1 1 52 2
2 1 1 23 12
2 2 1 23 12
2 8 1 21 12
2 1 1 58 2
2 1 1 25 3
1 1 1 15 3
1 2 1 63 2
2 1 1 60 2
2 7 1 27 12
1 1 1 36 3
2 1 1 66 2
2 1 1 9 3
2 1 1 71 2
2 1 1 50 3
2 1 1 25 2
2 1 1 85 2
1 1 1 49 2
1 1 1 19 3
1 1 1 52 2
2 1 1 94 7
1 1 1 46 12
2 2 1 46 2
2 2 3 5 3
2 1 1 53 2
2 8 1 59 11
2 1 1 57 2
2 1 1 65 2
2 2 1 21 3
1 2 1 9 13
1 1 1 69 2
1 1 1 61 2
1 1 1 33 12
2 1 1 45 3
2 1 1 81 2
1 1 1 71 7
1 1 1 54 12
1 1 1 23 3
2 1 1 22 3
2 6 1 42 2
2 6 1 6 3
1 6 1 5 3
1 2 1 55 2
1 7 2 25 2
1 1 2 6 3
1 1 2 2 3
1 1 1 43 2
1 6 1 15 3
2 6 1 12 3
2 1 1 56 2
1 1 1 59 2
2 4 1 64 2
2 4 1 41 3
2 4 1 40 3
2 1 1 50 2
2 1 1 58 2
1 1 1 30 3
2 1 1 26 3
2 1 3 70 2
2 1 1 58 2
2 1 1 28 5
1 1 1 3 11
2 1 1 74 2
2 1 5 74 2
1 1 1 94 2
2 1 3 65 2
1 1 3 32 3
2 1 1 29 2
1 1 1 6 3
1 1 1 2 3
2 1 1 45 2
2 1 1 48 2
2 1 1 17 3
1 1 1 24 12
2 1 1 76 2
2 2 1 81 7
2 1 1 70 2
2 1 1 59 2
1 1 1 54 2
1 1 1 29 3
1 1 1 25 3
2 6 1 40 2
2 6 1 15 3
1 6 1 11 3
2 1 1 33 12
2 1 1 42 2
2 1 1 6 3
2 1 1 1 3
2 2 1 62 2
1 1 1 30 2
1 1 1 4 3
2 1 1 45 2
1 1 1 13 3
2 1 1 13 3
1 1 1 51 2
1 1 1 15 3
1 1 1 13 3
1 1 4 47 2
2 1 4 10 3
1 1 4 7 3
2 1 1 85 2
1 2 1 76 2
2 2 1 15 8
2 2 1 27 3
1 1 1 40 2
1 1 1 36 12
2 1 1 41 2
2 1 1 13 3
1 1 1 8 3
2 1 1 56 2
1 1 1 25 3
2 1 1 23 3
2 1 1 23 12
2 1 1 23 12
2 7 5 62 2
2 4 1 22 3
1 4 1 55 12
1 1 1 28 11
1 1 2 25 3
2 1 1 31 2
1 1 1 4 3
2 1 1 27 3
2 1 1 45 2
1 1 1 18 3
1 1 1 15 3
1 1 1 56 12
1 2 1 52 3
2 1 1 48 2
1 1 1 17 3
1 1 1 49 2
1 1 1 20 3
2 1 1 56 2
2 1 1 80 7
1 1 1 61 3
1 8 1 33 3
1 1 1 21 12
1 3 1 50 2
2 3 1 16 3
1 3 1 7 3
1 1 1 57 3
2 1 1 57 2
2 1 1 84 9
2 1 2 27 12
2 1 1 56 12
1 1 1 33 2
1 1 1 1 3
2 7 3 15 3
1 1 2 20 3
2 1 1 46 12
1 1 1 49 12
1 1 1 81 2
2 7 2 83 2
1 1 1 35 2
2 1 1 8 3
2 1 1 59 2
2 2 1 43 2
1 2 1 17 3
1 2 1 15 3
2 1 1 57 2
2 6 1 22 12
2 1 1 53 7
1 1 1 55 11
1 3 5 27 12
2 1 1 45 2
1 1 1 14 3
1 1 1 10 3
2 1 1 62 2
1 2 1 6 3
2 1 1 63 2
1 1 1 51 2
1 2 1 45 2
1 8 1 8 3
1 8 1 6 3
1 1 1 59 12
2 1 1 56 2
2 1 2 28 12
2 1 1 61 2
1 1 1 16 8
2 1 1 6 8
2 1 1 49 2
1 1 1 26 3
2 1 1 17 3
1 1 1 40 2
1 1 1 7 3
2 1 2 47 2
2 1 2 17 3
2 1 2 14 3
2 1 1 66 2
2 1 4 56 2
2 1 1 74 2
2 1 1 21 8
2 1 1 2 8
2 1 1 30 2
2 1 1 1 3
2 1 1 69 2
2 7 2 61 2
1 1 1 55 2
1 1 2 16 3
1 1 2 15 3
2 1 2 12 3
1 1 2 30 2
1 1 2 6 3
2 1 1 41 12
2 4 1 31 2
1 1 1 37 2
2 1 1 9 3
2 1 1 7 3
1 1 1 46 2
2 1 1 56 2
1 2 3 47 10
2 1 3 33 2
1 1 1 55 2
2 1 1 17 3
1 1 3 48 2
2 1 3 14 3
2 1 3 12 3
1 1 1 1 3
2 1 1 50 2
2 1 1 27 5
1 1 1 7 8
1 7 5 41 12
2 3 1 67 2
2 1 1 69 2
2 1 1 46 2
2 1 1 13 3
1 1 1 8 3
2 1 1 66 2
2 1 1 56 2
1 1 1 24 3
2 1 1 22 3
2 1 1 78 2
1 1 1 59 2
1 1 1 19 3
2 2 1 19 8
2 2 1 2 11
2 1 1 59 2
1 1 1 21 3
2 1 1 73 2
2 1 1 52 2
1 1 1 25 3
2 1 1 31 2
1 1 1 12 3
2 1 1 9 3
1 1 1 64 2
2 1 1 43 2
1 1 1 7 3
2 1 1 5 3
1 1 1 54 2
2 1 1 42 2
2 1 1 75 2
2 1 1 39 12
1 1 1 14 13
1 1 1 10 13
2 7 2 9 3
2 7 2 2 3
2 1 1 41 2
2 1 1 8 3
1 1 1 4 3
2 1 1 1 3
2 1 1 32 12
2 1 1 54 2
1 1 1 22 3
1 1 1 42 12
2 1 1 66 2
1 1 1 50 2
1 1 1 18 3
1 2 1 15 3
1 2 1 12 3
2 1 1 69 2
2 1 1 75 2
2 1 1 56 2
1 1 1 24 3
1 1 1 18 3
2 1 1 51 12
1 1 1 57 3
2 1 1 86 7
2 1 5 51 2
1 1 5 31 3
2 1 5 23 3
2 1 1 76 2
2 1 1 47 2
2 1 1 14 5
2 1 1 12 5
1 1 1 52 2
2 1 1 65 2
1 1 1 38 2
1 1 1 7 3
2 1 1 5 3
2 1 1 84 2
1 1 1 31 2
1 1 1 5 3
1 1 1 2 3
1 1 1 36 2
1 1 1 2 3
1 1 1 81 2
1 1 1 55 2
1 1 1 27 12
1 1 1 45 2
1 1 1 14 3
2 1 1 26 2
1 1 1 3 3
2 1 1 35 2
2 1 1 5 3
1 1 1 30 2
2 1 1 41 2
1 1 1 8 3
1 1 1 6 3
2 1 1 46 2
2 1 1 19 3
1 1 1 17 3
1 1 2 26 13
2 2 1 62 2
2 1 1 11 3
2 1 1 58 2
2 2 5 70 2
2 2 1 94 13
1 2 1 14 13
2 1 1 50 2
1 1 1 14 3
2 1 1 53 2
2 1 1 63 2
1 1 1 17 8
1 1 1 12 8
1 6 1 38 12
1 1 5 3 3
1 1 5 34 12
2 1 1 24 3
1 7 1 59 2
1 1 1 70 2
1 7 3 25 2
1 1 1 3 11
2 1 1 35 12
2 1 5 30 12
2 1 1 6 3
1 1 1 68 2
2 1 1 47 2
1 1 1 18 3
2 1 1 18 5
2 1 1 40 2
1 1 2 7 3
1 1 2 5 3
1 1 1 35 12
2 1 1 62 2
2 1 1 56 2
2 1 1 62 2
2 1 5 3 3
1 1 1 44 12
1 4 1 71 7
2 4 1 67 7
1 1 2 69 2
2 2 1 16 3
1 2 1 5 3
1 1 5 18 3
2 1 1 60 2
2 1 1 56 12
1 1 1 53 2
1 1 1 26 3
1 1 1 18 3
1 2 1 27 3
1 2 1 66 12
2 1 1 58 2
1 1 1 20 8
2 1 1 59 2
1 1 1 35 3
1 1 1 26 3
2 1 1 36 4
2 1 1 4 8
2 1 1 58 2
1 1 1 33 3
2 2 1 12 3
1 1 2 14 8
1 1 2 13 8
2 1 1 38 3
1 9 1 58 2
1 1 1 3 3
2 1 1 25 12
1 1 1 20 12
1 1 1 55 12
2 1 1 94 7
2 1 5 56 2
1 1 5 26 3
1 1 5 24 3
1 7 2 21 3
2 7 2 16 3
2 7 2 13 3
1 1 1 94 2
2 1 1 74 2
1 1 1 48 2
1 1 1 24 3
1 1 1 22 3
2 1 2 36 2
2 1 2 7 5
2 1 1 50 2
2 1 1 25 5
1 1 1 7 8
1 2 1 71 2
1 1 1 60 2
1 1 1 19 3
2 2 1 71 2
1 2 1 40 4
2 1 1 47 2
2 1 1 32 3
2 1 1 31 3
2 2 1 11 3
1 2 1 9 3
1 2 1 1 3
2 1 1 69 2
2 1 1 70 2
2 1 1 46 2
1 1 1 17 3
2 1 1 15 3
2 1 1 59 2
2 1 1 34 3
2 1 1 39 2
1 1 1 1 3
1 9 4 30 3
1 8 4 18 3
2 1 1 83 7
1 1 1 83 7
2 1 1 44 2
2 1 3 8 3
2 2 1 9 3
2 2 1 13 3
1 2 1 11 3
2 2 1 9 3
1 1 1 53 2
2 1 1 48 2
1 1 1 14 3
1 1 1 13 3
1 2 1 66 2
1 1 1 66 2
1 1 1 21 3
1 1 1 64 12
1 1 2 28 12
2 1 1 43 2
1 1 1 18 4
2 1 1 61 2
2 1 1 70 2
1 1 1 52 2
2 1 1 18 3
2 1 1 79 2
1 1 5 10 3
2 1 1 19 12
2 7 2 22 3
2 1 1 64 2
1 1 1 4 3
2 3 1 33 12
1 1 1 54 2
1 1 1 69 2
2 1 1 85 13
1 1 1 22 3
2 1 1 16 3
1 1 1 16 3
2 1 1 75 2
1 1 3 42 2
2 1 1 17 3
2 1 1 28 2
2 1 1 66 2
1 1 1 59 2
2 7 2 55 2
1 1 1 39 12
2 3 1 44 2
1 1 1 20 5
2 9 1 14 5
1 1 1 40 2
1 1 1 13 3
1 1 1 8 3
1 1 1 1 3
1 1 1 32 12
1 1 1 71 2
2 6 1 50 2
1 8 1 18 3
2 8 1 12 3
2 1 1 65 2
2 7 2 35 12
2 1 1 59 2
2 1 1 52 12
1 1 1 79 2
2 1 1 53 2
1 1 1 18 3
2 2 1 10 3
1 2 1 8 3
2 1 1 52 2
2 1 5 43 2
2 1 5 3 3
2 1 1 56 2
2 1 1 72 2
1 1 1 46 2
2 1 1 15 3
2 1 1 13 3
2 1 1 60 2
2 1 1 12 8
2 1 1 8 8
2 2 1 15 3
2 2 1 11 3
2 2 1 35 2
2 8 1 47 2
1 8 1 6 3
2 1 1 77 2
2 1 1 55 2
1 1 1 18 3
1 1 1 18 3
1 1 1 64 2
2 1 1 33 3
2 7 2 20 3
2 7 2 11 3
2 1 1 47 2
2 1 1 17 3
2 1 1 48 2
2 1 1 21 3
2 1 1 16 3
2 1 2 48 2
1 1 2 21 3
2 2 1 41 12
2 1 1 67 2
1 1 1 20 12
2 1 1 23 2
1 1 1 1 3
1 1 1 45 2
1 1 1 22 3
2 1 1 23 12
2 1 1 61 2
1 1 1 69 2
2 1 2 23 3
1 1 1 16 3
2 1 2 22 2
1 1 2 6 3
2 1 2 4 3
1 1 1 85 2
1 1 1 58 2
1 1 1 55 2
2 1 1 53 2
1 1 1 18 3
1 1 1 7 3
2 1 1 53 12
1 1 1 24 13
1 1 1 42 2
2 1 1 10 3
1 1 1 8 3
2 4 1 43 2
1 4 1 13 3
1 4 1 6 3
1 1 1 27 2
2 1 1 2 3
1 1 1 1 3
2 1 1 38 2
1 1 1 3 3
1 1 1 16 3
2 1 1 12 3
1 1 1 10 3
2 3 1 48 2
2 3 1 16 3
1 3 1 14 3
2 1 1 53 2
2 1 1 68 2
1 1 1 42 2
1 1 1 11 3
1 1 1 7 3
1 1 1 58 2
2 1 1 57 2
2 1 3 42 2
2 1 1 71 2
1 1 1 2 3
1 1 1 1 3
2 1 1 53 2
2 1 1 15 3
2 1 1 19 3
1 1 1 60 2
2 1 1 29 3
2 1 1 24 12
2 1 1 54 2
2 2 1 47 2
1 2 1 12 3
2 1 1 41 2
1 1 1 13 3
1 1 1 10 3
2 8 2 15 11
1 1 2 40 12
1 1 1 14 3
1 1 1 11 3
1 1 1 60 2
2 1 1 22 3
2 1 1 20 3
2 1 1 85 2
1 1 1 42 3
1 1 1 51 2
2 1 1 28 2
1 1 1 2 3
1 1 1 47 2
2 1 1 8 3
1 1 1 5 3
2 1 1 26 3
2 1 1 55 2
1 1 1 22 3
1 2 1 73 2
2 2 1 10 8
2 2 1 9 8
1 8 1 65 2
1 1 1 59 2
1 4 1 86 7
2 4 1 86 7
2 2 1 79 2
2 1 1 64 2
1 1 1 36 4
1 1 1 40 2
2 1 1 10 3
2 1 1 47 2
2 1 1 7 3
2 1 1 60 2
2 1 1 8 3
1 1 1 52 3
2 1 1 52 2
1 8 1 16 3
2 8 1 14 3
1 1 1 63 2
1 2 1 64 6
2 1 1 79 2
2 1 1 46 2
1 1 1 17 3
2 1 1 15 3
1 1 1 78 2
2 8 2 55 2
1 8 2 28 3
1 8 2 24 3
2 1 1 55 2
1 1 1 32 3
1 1 1 28 3
2 1 2 66 12
2 1 1 13 3
2 1 1 6 3
1 1 1 54 3
2 1 1 49 5
2 1 1 14 8
1 2 1 23 3
2 1 5 53 2
1 1 1 66 2
1 1 2 18 3
2 1 2 20 4
2 1 1 46 2
2 1 1 22 3
2 1 1 13 3
1 1 1 5 3
2 4 1 79 2
2 1 1 72 2
1 1 1 31 12
1 1 1 64 2
2 2 1 58 3
1 2 1 36 8
2 1 5 49 6
2 1 1 20 2
2 1 1 1 3
